9.216802152563844386e-01
7.854583206485167279e-01
7.236352938371299892e-01
6.967677512051597688e-01
6.869801448947013833e-01
6.861403310035165681e-01
6.901926438118284324e-01
6.969652340645929867e-01
7.052333507941924706e-01
7.142805389665023430e-01
7.236772846966140760e-01
7.331625624422534182e-01
7.425773632730418017e-01
7.518259227955425006e-01
7.608523772796630391e-01
7.696263369569471546e-01
7.781337768530920407e-01
7.863711838985735225e-01
7.943417437888383725e-01
8.020528304939991138e-01
8.095143415139156584e-01
8.167375899717053134e-01
8.237345675760761043e-01
8.305174569365127990e-01
8.370983127489652897e-01
8.434888579106860629e-01
8.497003580567131786e-01
8.557435495988485741e-01
8.616286041292637865e-01
8.673651173533302172e-01
8.729621143373789138e-01
8.784280653517895221e-01
8.837709083408161748e-01
8.889980752697653754e-01
8.941165204374585951e-01
8.991327494717467061e-01
9.040528481084881829e-01
9.088825102061081074e-01
9.136270646008191054e-01
9.182915006118063106e-01
9.228804920711596305e-01
9.273984198324637385e-01
9.318493927774693653e-01
9.362372673513346122e-01
9.405656656827277029e-01
9.448379923757698196e-01
9.490574500350363873e-01
9.532270536146155715e-01
9.573496436810107202e-01
9.614278986421433970e-01
9.654643460557595924e-01
9.694613730558170328e-01
9.734212359874108156e-01
9.773460693020686874e-01
9.812378937775719789e-01
9.850986241147960953e-01
9.889300759644549244e-01
9.927339724264819809e-01
9.965119500670740482e-01
1.000265564490574022e+00
1.003996295508155834e+00
1.007705551929095167e+00
1.011394676007029370e+00
1.015064947567560827e+00
1.018717587846118766e+00
1.022353763057689990e+00
1.025974587715786646e+00
1.029581127726160616e+00
1.033174403267645758e+00
1.036755391479343258e+00
1.040325028967069132e+00
1.043884214144588540e+00
1.047433809422944062e+00
1.050974643251853191e+00
1.054507512038731720e+00
1.058033181935430500e+00
1.061552390520420053e+00
1.065065848370292834e+00
1.068574240539015729e+00
1.072078227942257822e+00
1.075578448656290043e+00
1.079075519149004236e+00
1.082570035421553056e+00
1.086062574100806311e+00
1.089553693450529215e+00
1.093043934339886336e+00
1.096533821143908405e+00
1.100023862601307467e+00
1.103514552620532552e+00
1.107006371042098092e+00
1.110499784358848219e+00
1.113995246397802896e+00
1.117493198961646117e+00
1.120994072443498579e+00
1.124498286402107361e+00
1.128006250110088482e+00
1.131518363074128786e+00
1.135035015527962710e+00
1.138556588899264588e+00
